1.984796, 1.236373, 20
2.009631, 1.241744, 20
2.034572, 1.247036, 20
2.059617, 1.252248, 20
2.084764, 1.257380, 20
2.110013, 1.262433, 20
2.135361, 1.267406, 20
2.160807, 1.272299, 20
2.186349, 1.277113, 20
2.211986, 1.281848, 20
2.237716, 1.286503, 20
2.263538, 1.291078, 20
2.289449, 1.295574, 20
2.315449, 1.299990, 20
2.341536, 1.304327, 20
2.367707, 1.308584, 20
2.393963, 1.312761, 20
2.420300, 1.316859, 20
2.446717, 1.320878, 20
2.473214, 1.324816, 20
2.499787, 1.328675, 20
2.526436, 1.332455, 20
2.553159, 1.336155, 20
2.579955, 1.339776, 20
2.606821, 1.343317, 20
2.633757, 1.346778, 20
2.660760, 1.350160, 20
2.687829, 1.353462, 20
2.714963, 1.356684, 20
2.742159, 1.359827, 20
2.769417, 1.362891, 20
2.796735, 1.365875, 20
2.824110, 1.368779, 20
2.851542, 1.371604, 20
2.879029, 1.374349, 20
2.906570, 1.377015, 20
2.934162, 1.379601, 20
2.961804, 1.382107, 20
2.989495, 1.384534, 20
3.014204, 1.235490, 20
3.036963, 1.137952, 20
3.059539, 1.128789, 20
3.081917, 1.118886, 20
3.104081, 1.108208, 20
3.126015, 1.096723, 20
3.147703, 1.084400, 20
3.169128, 1.071212, 20
3.190270, 1.057139, 20
3.211114, 1.042166, 20
3.231640, 1.026289, 20
3.251830, 1.009518, 20
3.271668, 0.991879, 20
3.291136, 0.973417, 20
3.310220, 0.954203, 20
3.328907, 0.934339, 20
3.347186, 0.913959, 20
3.365051, 0.893236, 20
3.382498, 0.872384, 20
3.399532, 0.851661, 20
3.416159, 0.831367, 20
3.432396, 0.811841, 20
3.448265, 0.793454, 20
3.463797, 0.776598, 20
3.479030, 0.761668, 20
3.494011, 0.749048, 20
3.508793, 0.739083, 20
3.523434, 0.732062, 20
3.537998, 0.728199, 20
3.552550, 0.727600, 20
3.567156, 0.730284, 20
3.581879, 0.736180, 20
3.596781, 0.745107, 20
3.611917, 0.756803, 20
3.627336, 0.770937, 20
3.643079, 0.787140, 20
3.659179, 0.805018, 20
3.675663, 0.824175, 20
3.692547, 0.844231, 20
3.709844, 0.864835, 20
3.727558, 0.885672, 20
3.745687, 0.906469, 20
3.764227, 0.926995, 20
3.783168, 0.947063, 20
3.802499, 0.966526, 20
3.822204, 0.985269, 20
3.842268, 1.003213, 20
3.862674, 1.020303, 20
3.883404, 1.036505, 20
3.904441, 1.051806, 20
3.925765, 1.066204, 20
3.947359, 1.079710, 20
3.969206, 1.092344, 20
3.991288, 1.104129, 20
4.013590, 1.115096, 20
4.036096, 1.125276, 20
4.058790, 1.134703, 20
4.081709, 1.145979, 20
4.109417, 1.385383, 20
4.137077, 1.382985, 20
4.164687, 1.380508, 20
4.192246, 1.377950, 20
4.219752, 1.375313, 20
4.247204, 1.372597, 20
4.274600, 1.369801, 20
4.301939, 1.366926, 20
4.329218, 1.363970, 20
4.356437, 1.360936, 20
4.383593, 1.357821, 20
4.410686, 1.354628, 20
4.437713, 1.351354, 20
4.464673, 1.348001, 20
4.491564, 1.344569, 20
4.518385, 1.341057, 20
4.545135, 1.337465, 20
4.571811, 1.333794, 20
4.598411, 1.330043, 20
4.624936, 1.326212, 20
4.651382, 1.322302, 20
4.677748, 1.318313, 20
4.704033, 1.314244, 20
4.730235, 1.310095, 20
4.756352, 1.305867, 20
4.782383, 1.301559, 20
4.808327, 1.297172, 20
4.834181, 1.292705, 20
4.859944, 1.288158, 20
4.885615, 1.283532, 20
4.911191, 1.278826, 20
4.936672, 1.274041, 20
4.962055, 1.269176, 20
4.987340, 1.264232, 20
5.012524, 1.259208, 20
5.037606, 1.254104, 20
5.062585, 1.248921, 20
5.087458, 1.243658, 20
5.112224, 1.238316, 20
5.136882, 1.232894, 20
5.161430, 1.227393, 20
5.185866, 1.221812, 20
5.210189, 1.216152, 20
5.234398, 1.210411, 20
5.258489, 1.204592, 20
5.282463, 1.198692, 20
5.306317, 1.192714, 20
5.330051, 1.186655, 20
5.353661, 1.180517, 20
5.377147, 1.174300, 20
5.400507, 1.168003, 20
5.423739, 1.161626, 20
5.446843, 1.155170, 20
5.469816, 1.148634, 20
5.492656, 1.142019, 20
5.515362, 1.135324, 20
5.537933, 1.128549, 20
5.560367, 1.121695, 20
5.582662, 1.114761, 20
5.604817, 1.107748, 20
5.626831, 1.100655, 20
5.648700, 1.093483, 20
5.670425, 1.086231, 20
5.692003, 1.078899, 20
5.713433, 1.071488, 20
5.734713, 1.063998, 20
5.755841, 1.056427, 20
5.776817, 1.048778, 20
5.797638, 1.041048, 20
5.818302, 1.033239, 20
5.838809, 1.025351, 20
5.859157, 1.017383, 20
5.879344, 1.009335, 20
5.899368, 1.001208, 20
5.919228, 0.993001, 20
5.938922, 0.984715, 20
5.958449, 0.976349, 20
5.977807, 0.967903, 20
5.996995, 0.959378, 20
6.016010, 0.950773, 20
6.034852, 0.942089, 20
6.053519, 0.933325, 20
6.072008, 0.924482, 20
6.090319, 0.915559, 20
6.108451, 0.906556, 20
6.126400, 0.897474, 20
6.144166, 0.888313, 20
6.161748, 0.879071, 20
6.179143, 0.869751, 20
6.196350, 0.860350, 20
6.213368, 0.850896, 20
6.230196, 0.841427, 20
6.246835, 0.831958, 20
6.263285, 0.822489, 20
6.279545, 0.813020, 20
6.295617, 0.803551, 20
6.311498, 0.794082, 20
6.327190, 0.784613, 20
6.342693, 0.775144, 20
6.358007, 0.765675, 20
6.373131, 0.756206, 20
6.388066, 0.746737, 20
