1.649111, 1.152824, 20
1.672297, 1.159309, 20
1.695611, 1.165714, 20
1.719052, 1.172040, 20
1.742618, 1.178286, 20
1.766307, 1.184453, 20
1.790118, 1.190540, 20
1.814049, 1.196548, 20
1.838098, 1.202476, 20
1.862265, 1.208324, 20
1.886547, 1.214093, 20
1.910942, 1.219783, 20
1.935450, 1.225392, 20
1.960069, 1.230923, 20
1.984796, 1.236373, 20
2.009631, 1.241744, 20
2.034572, 1.247036, 20
2.059617, 1.252248, 20
2.084764, 1.257380, 20
2.110013, 1.262433, 20
2.135361, 1.267406, 20
2.160807, 1.272299, 20
2.186349, 1.277113, 20
2.211986, 1.281848, 20
2.237716, 1.286503, 20
2.263538, 1.291078, 20
2.289449, 1.295574, 20
2.315449, 1.299990, 20
2.341536, 1.304327, 20
2.367707, 1.308584, 20
2.393963, 1.312761, 20
2.420300, 1.316859, 20
2.446717, 1.320878, 20
2.473214, 1.324816, 20
2.499787, 1.328675, 20
2.526436, 1.332455, 20
2.553159, 1.336155, 20
2.579955, 1.339776, 20
2.606821, 1.343317, 20
2.633757, 1.346778, 20
2.660760, 1.350160, 20
2.687829, 1.353462, 20
2.714963, 1.356684, 20
2.742159, 1.359827, 20
2.769417, 1.362891, 20
2.796735, 1.365875, 20
2.824110, 1.368779, 20
2.851542, 1.371604, 20
2.879029, 1.374349, 20
2.906570, 1.377015, 20
2.934162, 1.379601, 20
2.961804, 1.382107, 20
2.989495, 1.384534, 20
3.020220, 1.536262, 20
3.053026, 1.640322, 20
3.086103, 1.653859, 20
3.119463, 1.667977, 20
3.153117, 1.682710, 20
3.187079, 1.698092, 20
3.221362, 1.714151, 20
3.255980, 1.730915, 20
3.290948, 1.748406, 20
3.326281, 1.766636, 20
3.361993, 1.785611, 20
3.398100, 1.805321, 20
3.434615, 1.825739, 20
3.471551, 1.846820, 20
3.508921, 1.868493, 20
3.546734, 1.890657, 20
3.584998, 1.913177, 20
3.623715, 1.935880, 20
3.662886, 1.958553, 20
3.702505, 1.980938, 20
3.742560, 2.002734, 20
3.783032, 2.023603, 20
3.823895, 2.043174, 20
3.865116, 2.061056, 20
3.906653, 2.076853, 20
3.948457, 2.090182, 20
3.990471, 2.100699, 20
4.032633, 2.108114, 20
4.074878, 2.112214, 20
4.117134, 2.112841, 20
4.159334, 2.109977, 20
4.201409, 2.103744, 20
4.243295, 2.094322, 20
4.284935, 2.081975, 20
4.326275, 2.067030, 20
4.367273, 2.049859, 20
4.407890, 2.030855, 20
4.448098, 2.010412, 20
4.487876, 1.988911, 20
4.527210, 1.966703, 20
4.566092, 1.944103, 20
4.604520, 1.921383, 20
4.642495, 1.898775, 20
4.680025, 1.876465, 20
4.717117, 1.854601, 20
4.753783, 1.833296, 20
4.790035, 1.812631, 20
4.825888, 1.792661, 20
4.861357, 1.773418, 20
4.896455, 1.754917, 20
4.931198, 1.737159, 20
4.965601, 1.720134, 20
4.999677, 1.703822, 20
5.033441, 1.688199, 20
5.066906, 1.673234, 20
5.100084, 1.658897, 20
5.132987, 1.645154, 20
5.165515, 1.626402, 20
5.193223, 1.385383, 20
5.220882, 1.382985, 20
5.248493, 1.380508, 20
5.276052, 1.377950, 20
5.303558, 1.375313, 20
5.331010, 1.372597, 20
5.358406, 1.369801, 20
5.385744, 1.366926, 20
5.413024, 1.363970, 20
5.440243, 1.360936, 20
5.467399, 1.357821, 20
5.494492, 1.354628, 20
5.521519, 1.351354, 20
5.548479, 1.348001, 20
5.575370, 1.344569, 20
5.602191, 1.341057, 20
5.628940, 1.337465, 20
5.655616, 1.333794, 20
5.682217, 1.330043, 20
5.708741, 1.326212, 20
5.735187, 1.322302, 20
5.761554, 1.318313, 20
5.787839, 1.314244, 20
5.814040, 1.310095, 20
5.840158, 1.305867, 20
5.866189, 1.301559, 20
5.892132, 1.297172, 20
5.917987, 1.292705, 20
5.943750, 1.288158, 20
5.969420, 1.283532, 20
5.994997, 1.278826, 20
6.020478, 1.274041, 20
6.045861, 1.269176, 20
6.071146, 1.264232, 20
6.096330, 1.259208, 20
6.121412, 1.254104, 20
6.146390, 1.248921, 20
6.171264, 1.243658, 20
6.196030, 1.238316, 20
6.220688, 1.232894, 20
6.245236, 1.227393, 20
6.269672, 1.221812, 20
6.293995, 1.216152, 20
6.318203, 1.210411, 20
6.342295, 1.204592, 20
6.366269, 1.198692, 20
6.390123, 1.192714, 20
6.413856, 1.186655, 20
6.437467, 1.180517, 20
6.460953, 1.174300, 20
6.484313, 1.168003, 20
6.507545, 1.161626, 20
6.530649, 1.155170, 20
6.553621, 1.148634, 20
6.576462, 1.142019, 20
6.599168, 1.135324, 20
6.621739, 1.128549, 20
6.644173, 1.121695, 20
6.666468, 1.114761, 20
6.688623, 1.107748, 20
6.710636, 1.100655, 20
6.732506, 1.093483, 20
6.754231, 1.086231, 20
6.775809, 1.078899, 20
6.797238, 1.071488, 20
6.818518, 1.063998, 20
6.839647, 1.056427, 20
6.860622, 1.048778, 20
6.881443, 1.041048, 20
6.902108, 1.033239, 20
6.922615, 1.025351, 20
6.942963, 1.017383, 20
6.963149, 1.009335, 20
6.983174, 1.001208, 20
7.003034, 0.993001, 20
7.022728, 0.984715, 20
7.042255, 0.976349, 20
7.061613, 0.967903, 20
7.080801, 0.959378, 20
7.099816, 0.950773, 20
7.118658, 0.942089, 20
7.137324, 0.933325, 20
7.155814, 0.924482, 20
7.174125, 0.915559, 20
7.192256, 0.906556, 20
7.210206, 0.897474, 20
7.227972, 0.888313, 20
7.245553, 0.879071, 20
7.262948, 0.869751, 20
7.280155, 0.860350, 20
7.297173, 0.850896, 20
7.314002, 0.841427, 20
7.330641, 0.831958, 20
7.347091, 0.822489, 20
7.363351, 0.813020, 20
7.379422, 0.803551, 20
7.395304, 0.794082, 20
7.410996, 0.784613, 20
7.426499, 0.775144, 20
7.441813, 0.765675, 20
7.456937, 0.756206, 20
7.471871, 0.746737, 20
7.486617, 0.737268, 20
7.501173, 0.727800, 20
7.515539, 0.718331, 20
7.529717, 0.708862, 20
7.543704, 0.699393, 20
7.557503, 0.689924, 20
7.571112, 0.680455, 20
7.584532, 0.670986, 20
7.597762, 0.661517, 20
7.610803, 0.652048, 20
7.623655, 0.642579, 20
7.636317, 0.633110, 20
7.648790, 0.623641, 20
7.661073, 0.614172, 20
7.673167, 0.604703, 20
7.685072, 0.595234, 20
7.696787, 0.585765, 20
7.708313, 0.576296, 20
7.719650, 0.566828, 20
7.730797, 0.557384, 20
7.741757, 0.548006, 20
7.752532, 0.538707, 20
7.763121, 0.529488, 20
7.773528, 0.520348, 20
7.783754, 0.511288, 20
7.793800, 0.502307, 20
7.803668, 0.493406, 20
7.813360, 0.484585, 20
7.822877, 0.475843, 20
7.832220, 0.467181, 20
7.841392, 0.458598, 20
7.850394, 0.450095, 20
7.859228, 0.441672, 20
7.867894, 0.433328, 20
7.876396, 0.425063, 20
7.884733, 0.416879, 20
7.892909, 0.408773, 20
7.900924, 0.400748, 20
7.908780, 0.392802, 20
7.916478, 0.384935, 20
7.924021, 0.377148, 20
7.931410, 0.369441, 20
7.938646, 0.361813, 20
7.945732, 0.354265, 20
7.952668, 0.346796, 20
7.959456, 0.339407, 20
7.966098, 0.332097, 20
7.972595, 0.324867, 20
7.978949, 0.317717, 20
7.985162, 0.310646, 20
7.991235, 0.303655, 20
7.997170, 0.296743, 20
8.002968, 0.289911, 20
8.008632, 0.283159, 20
8.014161, 0.276486, 20
8.019559, 0.269892, 20
8.024827, 0.263379, 20
8.029966, 0.256944, 20
8.034977, 0.250590, 20
8.039864, 0.244314, 20
8.044626, 0.238119, 20
8.049266, 0.232003, 20
8.053786, 0.225967, 20
8.058186, 0.220010, 20
8.062468, 0.214133, 20
8.066635, 0.208335, 20
8.070687, 0.202617, 20
8.074627, 0.196978, 20
8.078455, 0.191419, 20
8.082174, 0.185940, 20
8.085785, 0.180540, 20
8.089289, 0.175220, 20
8.092689, 0.169979, 20
8.095985, 0.164818, 20
8.099180, 0.159736, 20
8.102275, 0.154734, 20
8.105271, 0.149812, 20
8.108170, 0.144969, 20
8.110974, 0.140206, 20
8.113685, 0.135522, 20
8.116303, 0.130918, 20
8.118831, 0.126394, 20
8.121270, 0.121949, 20
8.123622, 0.117583, 20
8.125888, 0.113297, 20
8.128070, 0.109091, 20
8.130169, 0.104964, 20
8.132187, 0.100917, 20
8.134126, 0.096950, 20
8.135987, 0.093062, 20
8.137772, 0.089253, 20
8.139483, 0.085525, 20
8.141120, 0.081875, 20
8.142687, 0.078306, 20
8.144183, 0.074816, 20
8.145611, 0.071405, 20
8.146972, 0.068074, 20
8.148269, 0.064823, 20
8.149502, 0.061651, 20
8.150673, 0.058558, 20
8.151784, 0.055546, 20
8.152836, 0.052613, 20
8.153831, 0.049759, 20
8.154771, 0.046985, 20
8.155657, 0.044291, 20
8.156490, 0.041676, 20
8.157273, 0.039141, 20
8.158007, 0.036685, 20
8.158693, 0.034309, 20
8.159333, 0.032012, 20
8.159929, 0.029795, 20
8.160482, 0.027658, 20
8.160994, 0.025600, 20
8.161467, 0.023622, 20
8.161901, 0.021723, 20
8.162299, 0.019904, 20
8.162663, 0.018164, 20
8.162993, 0.016504, 20
8.163291, 0.014924, 20
8.163560, 0.013423, 20
8.163800, 0.012002, 20
8.164013, 0.010660, 20
8.164201, 0.009398, 20
8.164365, 0.008215, 20
8.164507, 0.007112, 20
8.164629, 0.006089, 20
8.164732, 0.005145, 20
8.164818, 0.004281, 20
8.164888, 0.003496, 20
8.164944, 0.002791, 20
8.164987, 0.002165, 20
8.165019, 0.001619, 20
8.165042, 0.001153, 20
8.165058, 0.000766, 20
8.165067, 0.000459, 20
8.165071, 0.000231, 20
8.165073, 0.000083, 20
8.165073, 0.000014, 20
8.165073, 0.000000, 20
